about,address,area_service,booking_appointment_link,business_status,category,cid,city,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible,rejection_reason
"{'Amenities': {'Gender-neutral restroom': True}, 'Crowd': {'LGBTQ+ friendly': True, 'Transgender safespace': True}, 'Offerings': {'Repair services': True}, 'Other': {'LGBTQ+ friendly': True}, 'Payments': {'Credit cards': True}, 'Service options': {'Online estimates': True, 'Onsite services': True}}","9 White St, Brooklyn, NY 11206",False,http://cid247.com/request,OPERATIONAL,Plumber,1205906766060379472,Brooklyn,United States of America,US,Bushwick,,0x89c3cb7520f8be31:0x10bc3dd08744dd50,892a100dc7bffff,/g/11gjjf8655,40.7037054,,,"https://www.google.com/maps/place/Consider+It+Done+Plumbing%2C+Water+Heaters%2C+and+Drain+Cleaning/@40.7037054,-73.9351116,14z/data=!4m8!1m2!2m1!1sConsider+It+Done+Plumbing%2C+Water+Heaters%2C+and+Drain+Cleaning!3m4!1s0x89c3cb7520f8be31:0x10bc3dd08744dd50!8m2!3d40.7037054!4d-73.9351116","https://www.google.com/maps/place/Consider+It+Done+Plumbing%2C+Water+Heaters%2C+and+Drain+Cleaning/@40.7037054,-73.9351116,13.99z/data=!4m16!1m7!3m6!1s0x89c3cb7520f8be31:0x10bc3dd08744dd50!2sConsider+It+Done+Plumbing%2C+Water+Heaters%2C+and+Drain+Cleaning!8m2!3d40.7037054!4d-73.9351116!16s%2Fg%2F11ckvg1dmb!3m7!1s0x89c3cb7520f8be31:0x10bc3dd08744dd50!8m2!3d40.7037054!4d-73.9351116!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-O9vjPXwHS_I/AAAAAAAAAAI/AAAAAAAAAAA/9BNpsQkkTsA/s44-p-k-no-ns-nd/photo.jpg,-73.9351116,,"Consider It Done Plumbing, Water Heaters, and Drain Cleaning",Consider It Done Plumbing Water Heaters And Drain Cleaning,['http://cid247.com/request'],,106585984134104849325,https://www.google.com/maps/contrib/106585984134104849325,"Consider It Done Plumbing, Water Heaters, and Drain Cleaning",+1 516-689-0423,https://lh3.googleusercontent.com/p/AF1QipOMxNBtWjrjg8wSNkrcUGJFvcFkjCLws-gumysL=w800-h500-k-no,189.0,ChIJMb74IHXLw4kRUN1Eh9A9vBA,,,11206.0,,,backflow repair New York NY USA,,5.0,,332.0,1.2059067660603794e+18,https://search.google.com/local/reviews?placeid=ChIJMb74IHXLw4kRUN1Eh9A9vBA&q=*&authuser=0&hl=en&gl=US,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 332}",,New York,NY,9 White St,https://lh3.googleusercontent.com/p/AF1QipOMxNBtWjrjg8wSNkrcUGJFvcFkjCLws-gumysL=w1600-h1000-k-no,"Plumber, Bathroom remodeler, Drainage service, Kitchen remodeler, Water filter supplier, Water jet cutting service, Water softening equipment supplier",America/New_York,Plumber,,True,https://cid247.com,"{'Friday': ['Open 24 hours'], 'Monday': ['Open 24 hours'], 'Saturday': ['Open 24 hours'], 'Sunday': ['Open 24 hours'], 'Thursday': ['Open 24 hours'], 'Tuesday': ['Open 24 hours'], 'Wednesday': ['Open 24 hours']}",,NOT_RELEVANT
"{'Offerings': {'Repair services': True}, 'Payments': {'Credit cards': True}, 'Service options': {'Language assistance': 'English, Spanish', 'Online estimates': False, 'Onsite services': True}}","545 Port Richmond Ave, Staten Island, NY 10302",False,https://www.pac-plumbing.com/contact-us/,OPERATIONAL,Plumber,5336144332989069152,Staten Island,United States of America,US,Port Richmond,,0x89c24dc5f1fcd915:0x4a0dcaffae06f760,892a1062057ffff,/g/1tjjq8lp,40.6295,,,"https://www.google.com/maps/place/P.A.C.+Plumbing%2C+Heating%2C+%26+A%2FC/@40.6295,-74.140479,14z/data=!4m8!1m2!2m1!1sP.A.C.+Plumbing%2C+Heating%2C+%26+A%2FC!3m4!1s0x89c24dc5f1fcd915:0x4a0dcaffae06f760!8m2!3d40.6295!4d-74.140479","https://www.google.com/maps/place/P.A.C.+Plumbing%2C+Heating%2C+%26+A%2FC/@40.6295,-74.140479,13.99z/data=!4m16!1m7!3m6!1s0x89c24dc5f1fcd915:0x4a0dcaffae06f760!2sP.A.C.+Plumbing%2C+Heating%2C+%26+A%2FC!8m2!3d40.6295!4d-74.140479!16s%2Fg%2F11ckvg1dmb!3m7!1s0x89c24dc5f1fcd915:0x4a0dcaffae06f760!8m2!3d40.6295!4d-74.140479!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-8VDINvLaeF8/AAAAAAAAAAI/AAAAAAAAAAA/7wpYn9x9Ma0/s44-p-k-no-ns-nd/photo.jpg,-74.140479,,"P.A.C. Plumbing, Heating, & A/C",P A C Plumbing Heating And A/C,['https://www.pac-plumbing.com/contact-us/'],,101048243770491807409,https://www.google.com/maps/contrib/101048243770491807409,"P.A.C. Plumbing, Heating, & A/C",+1 718-568-8482,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqauvFosBsVVX3D_ek2YsjP6uUqvMyXddJqyYkJErIVRQaCZHA1ZaSlES2lmekl31t9J7u-Ud6gZSjGr8kTeESPou8Gj70ESyW9p7XvigZq8OaeEM2Rwr6k4Zk8U9GUc0Rkyqrs=w800-h500-k-no,284.0,ChIJFdn88cVNwokRYPcGrv_KDUo,,,10302.0,,,backflow repair New York NY USA,,4.9,,2320.0,5.336144332989069e+18,https://search.google.com/local/reviews?placeid=ChIJFdn88cVNwokRYPcGrv_KDUo&q=*&authuser=0&hl=en&gl=US,"{'1': 49, '2': 15, '3': 7, '4': 65, '5': 2184}",,New York,NY,545 Port Richmond Ave,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqauvFosBsVVX3D_ek2YsjP6uUqvMyXddJqyYkJErIVRQaCZHA1ZaSlES2lmekl31t9J7u-Ud6gZSjGr8kTeESPou8Gj70ESyW9p7XvigZq8OaeEM2Rwr6k4Zk8U9GUc0Rkyqrs=w1600-h1000-k-no,"Plumber, Air conditioning contractor, Air conditioning repair service, Air filter supplier, Drainage service, Furnace repair service, Gasfitter, Heating contractor, HVAC contractor, Water filter supplier",America/New_York,Plumber,,True,https://pac-plumbing.com,"{'Friday': ['8AM-5:30PM'], 'Monday': ['8AM-5:30PM'], 'Saturday': ['8AM-4PM'], 'Sunday': ['Closed'], 'Thursday': ['8AM-5:30PM'], 'Tuesday': ['8AM-5:30PM'], 'Wednesday': ['8AM-5:30PM']}","Monday,8AM,5:30PM|Tuesday,8AM,5:30PM|Wednesday,8AM,5:30PM|Thursday,8AM,5:30PM|Friday,8AM,5:30PM|Saturday,8AM,4PM",NOT_RELEVANT
"{'Amenities': {'Gender-neutral restroom': True}, 'Crowd': {'LGBTQ+ friendly': True, 'Transgender safespace': True}, 'Offerings': {'Repair services': True}, 'Other': {'LGBTQ+ friendly': True}, 'Parking': {'Paid street parking': True}, 'Payments': {'Credit cards': True, 'NFC mobile payments': True}, 'Service options': {'Language assistance': 'English', 'Online estimates': True, 'Onsite services': True}}","96-14 Liberty Ave, Ozone Park, NY 11417",False,,OPERATIONAL,Plumber,8497597005323697006,Ozone Park,United States of America,US,Ozone Park,,0x89c24dc3d391875f:0x75ed877442bdfb6e,892a100cdcbffff,/g/11h2h7kwpc,40.6806151,,,"https://www.google.com/maps/place/Best+and+Fast+Emergency+Heating%2C+Plumbing%2C+and+Electric/@40.6806151,-73.8421157,14z/data=!4m8!1m2!2m1!1sBest+and+Fast+Emergency+Heating%2C+Plumbing%2C+and+Electric!3m4!1s0x89c24dc3d391875f:0x75ed877442bdfb6e!8m2!3d40.6806151!4d-73.8421157","https://www.google.com/maps/place/Best+and+Fast+Emergency+Heating%2C+Plumbing%2C+and+Electric/@40.6806151,-73.8421157,13.99z/data=!4m16!1m7!3m6!1s0x89c24dc3d391875f:0x75ed877442bdfb6e!2sBest+and+Fast+Emergency+Heating%2C+Plumbing%2C+and+Electric!8m2!3d40.6806151!4d-73.8421157!16s%2Fg%2F11ckvg1dmb!3m7!1s0x89c24dc3d391875f:0x75ed877442bdfb6e!8m2!3d40.6806151!4d-73.8421157!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-QTWrWfBIbdQ/AAAAAAAAAAI/AAAAAAAAAAA/29Y4utSBx-Q/s44-p-k-no-ns-nd/photo.jpg,-73.8421157,,"Best and Fast Emergency Heating, Plumbing, and Electric",Best And Fast Emergency Heating Plumbing And Electric,,,109987757050280949695,https://www.google.com/maps/contrib/109987757050280949695,"Best and Fast Emergency Heating, Plumbing, and Electric",+1 718-785-5522,https://lh3.googleusercontent.com/p/AF1QipNynfw4KH38tzUqF_qJ5sTM-_ACPTrbONOhV9Oj=w800-h500-k-no,212.0,ChIJX4eR08NNwokRbvu9QnSH7XU,,,11417.0,,,backflow repair New York NY USA,,4.6,,147.0,8.497597005323697e+18,https://search.google.com/local/reviews?placeid=ChIJX4eR08NNwokRbvu9QnSH7XU&q=*&authuser=0&hl=en&gl=US,"{'1': 12, '2': 2, '3': 0, '4': 4, '5': 129}",,New York,NY,96-14 Liberty Ave,https://lh3.googleusercontent.com/p/AF1QipNynfw4KH38tzUqF_qJ5sTM-_ACPTrbONOhV9Oj=w1600-h1000-k-no,"Plumber, Air conditioning contractor, Air conditioning repair service, Heating contractor, HVAC contractor",America/New_York,Plumber,,True,https://bestandfast.us,"{'Friday': ['Open 24 hours'], 'Monday': ['Open 24 hours'], 'Saturday': ['Open 24 hours'], 'Sunday': ['Open 24 hours'], 'Thursday': ['Open 24 hours'], 'Tuesday': ['Open 24 hours'], 'Wednesday': ['Open 24 hours']}",,NOT_RELEVANT
"{'Offerings': {'Repair services': True}, 'Payments': {'Credit cards': True}}","12698 Schabarum Ave, Irwindale, CA 91706",False,,OPERATIONAL,Plumber,17325364857769093282,Irwindale,United States of America,US,,,0x80c2d75d593f8d8f:0xf0700f8b5f5ce8a2,8929a1dac47ffff,/g/1vppst13,34.079132,,,"https://www.google.com/maps/place/Los+Angeles+Plumbing+%26+Backflow/@34.079132,-117.995458,14z/data=!4m8!1m2!2m1!1sLos+Angeles+Plumbing+%26+Backflow!3m4!1s0x80c2d75d593f8d8f:0xf0700f8b5f5ce8a2!8m2!3d34.079132!4d-117.995458","https://www.google.com/maps/place/Los+Angeles+Plumbing+%26+Backflow/@34.079132,-117.995458,13.99z/data=!4m16!1m7!3m6!1s0x80c2d75d593f8d8f:0xf0700f8b5f5ce8a2!2sLos+Angeles+Plumbing+%26+Backflow!8m2!3d34.079132!4d-117.995458!16s%2Fg%2F11ckvg1dmb!3m7!1s0x80c2d75d593f8d8f:0xf0700f8b5f5ce8a2!8m2!3d34.079132!4d-117.995458!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-Gxb1g6hy0J4/AAAAAAAAAAI/AAAAAAAAAAA/0VvZphTa9Gk/s44-p-k-no-ns-nd/photo.jpg,-117.995458,,Los Angeles Plumbing & Backflow,Los Angeles Plumbing And Backflow,,,101962281600644733035,https://www.google.com/maps/contrib/101962281600644733035,Los Angeles Plumbing & Backflow,+1 800-696-6085,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iqJh3C60rbRaQngY42q8yA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=51.818512&pitch=0&thumbfov=100,1.0,ChIJj40_WV3XwoARouhcX4sPcPA,,,91706.0,,,backflow preventer Los Angeles CA USA,,5.0,,3.0,-1.1213792159404584e+18,https://search.google.com/local/reviews?placeid=ChIJj40_WV3XwoARouhcX4sPcPA&q=*&authuser=0&hl=en&gl=US,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 3}",,California,CA,12698 Schabarum Ave,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iqJh3C60rbRaQngY42q8yA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=51.818512&pitch=0&thumbfov=100,Plumber,America/Los_Angeles,Plumber,,True,https://laplumbingandbackflow.com,"{'Friday': ['Open 24 hours'], 'Monday': ['Open 24 hours'], 'Saturday': ['Open 24 hours'], 'Sunday': ['Open 24 hours'], 'Thursday': ['Open 24 hours'], 'Tuesday': ['Open 24 hours'], 'Wednesday': ['Open 24 hours']}",,LOW_QUALITY
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","1150 S Olive St Suite 1700, Los Angeles, CA 90015",False,,OPERATIONAL,Research institute,717443914844462820,Los Angeles,United States of America,US,South Park,,0x80c2c80a5827c363:0x9f4df707a91dee4,8929a1d667bffff,/g/11crzzccmc,34.039656799999996,,,"https://www.google.com/maps/place/USC+Foundation+for+Cross-Connection+Control+and+Hydraulic+Research/@34.039656799999996,-118.261772,14z/data=!4m8!1m2!2m1!1sUSC+Foundation+for+Cross-Connection+Control+and+Hydraulic+Research!3m4!1s0x80c2c80a5827c363:0x9f4df707a91dee4!8m2!3d34.039656799999996!4d-118.261772","https://www.google.com/maps/place/USC+Foundation+for+Cross-Connection+Control+and+Hydraulic+Research/@34.039656799999996,-118.261772,13.99z/data=!4m16!1m7!3m6!1s0x80c2c80a5827c363:0x9f4df707a91dee4!2sUSC+Foundation+for+Cross-Connection+Control+and+Hydraulic+Research!8m2!3d34.039656799999996!4d-118.261772!16s%2Fg%2F11ckvg1dmb!3m7!1s0x80c2c80a5827c363:0x9f4df707a91dee4!8m2!3d34.039656799999996!4d-118.261772!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-8ZyRaMXPrFg/AAAAAAAAAAI/AAAAAAAAAAA/6Bb7d1S19IE/s44-p-k-no-ns-nd/photo.jpg,-118.261772,,USC Foundation for Cross-Connection Control and Hydraulic Research,Usc Foundation For Cross Connection Control And Hydraulic Research,,,118007619265817342638,https://www.google.com/maps/contrib/118007619265817342638,USC Foundation for Cross-Connection Control and Hydraulic Research,+1 866-545-6340,https://lh3.googleusercontent.com/p/AF1QipPCgDQoL8REUWTloGoG3v10W0JQ9wBHT-hmhwo5=w800-h500-k-no,6.0,ChIJY8MnWArIwoAR5N6RenDf9Ak,,,90015.0,,,backflow preventer Los Angeles CA USA,$$,5.0,,2.0,7.174439148444628e+17,https://search.google.com/local/reviews?placeid=ChIJY8MnWArIwoAR5N6RenDf9Ak&q=*&authuser=0&hl=en&gl=US,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",,California,CA,1150 S Olive St Suite 1700,https://lh3.googleusercontent.com/p/AF1QipPCgDQoL8REUWTloGoG3v10W0JQ9wBHT-hmhwo5=w1600-h1000-k-no,Research institute,America/Los_Angeles,Research institute,,True,https://fccchr.usc.edu,"{'Friday': ['7:30AM-4PM'], 'Monday': ['7:30AM-4PM'], 'Saturday': ['Closed'], 'Sunday': ['Closed'], 'Thursday': ['7:30AM-4PM'], 'Tuesday': ['7:30AM-4PM'], 'Wednesday': ['7:30AM-4PM']}","Monday,7:30AM,4PM|Tuesday,7:30AM,4PM|Wednesday,7:30AM,4PM|Thursday,7:30AM,4PM|Friday,7:30AM,4PM",LOW_QUALITY
{'Offerings': {'Repair services': True}},"4773 137th St, Hawthorne, CA 90250",False,,OPERATIONAL,Plumber,10926196512425550576,Hawthorne,United States of America,US,,,0x80c2b552b3db0c5f:0x97a1a5d6ad3ca2f0,8929a56edc7ffff,/g/11qpt_ydhh,33.9081699,,,"https://www.google.com/maps/place/Backflow+Preventer+Los+Angeles/@33.9081699,-118.36072,14z/data=!4m8!1m2!2m1!1sBackflow+Preventer+Los+Angeles!3m4!1s0x80c2b552b3db0c5f:0x97a1a5d6ad3ca2f0!8m2!3d33.9081699!4d-118.36072","https://www.google.com/maps/place/Backflow+Preventer+Los+Angeles/@33.9081699,-118.36072,13.99z/data=!4m16!1m7!3m6!1s0x80c2b552b3db0c5f:0x97a1a5d6ad3ca2f0!2sBackflow+Preventer+Los+Angeles!8m2!3d33.9081699!4d-118.36072!16s%2Fg%2F11ckvg1dmb!3m7!1s0x80c2b552b3db0c5f:0x97a1a5d6ad3ca2f0!8m2!3d33.9081699!4d-118.36072!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-118.36072,,Backflow Preventer Los Angeles,Backflow Preventer Los Angeles,,,,,Backflow Preventer Los Angeles,+1 213-616-9237,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TD3zqbo4sY9gVpd9_XtUQA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=4.5170617&pitch=0&thumbfov=100,1.0,ChIJXwzbs1K1woAR8KI8rdaloZc,,,90250.0,,,backflow preventer Los Angeles CA USA,,,,,,,,,California,CA,4773 137th St,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TD3zqbo4sY9gVpd9_XtUQA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=4.5170617&pitch=0&thumbfov=100,Plumber,America/Los_Angeles,Plumber,,False,,"{'Friday': ['8AM-5PM'], 'Monday': ['8AM-5PM'], 'Saturday': ['Closed'], 'Sunday': ['Closed'], 'Thursday': ['8AM-5PM'], 'Tuesday': ['8AM-5PM'], 'Wednesday': ['8AM-5PM']}","Monday,8AM,5PM|Tuesday,8AM,5PM|Wednesday,8AM,5PM|Thursday,8AM,5PM|Friday,8AM,5PM",LOW_QUALITY
{'Offerings': {'Repair services': True}},"Thousand Oaks, CA 91360",False,,OPERATIONAL,Plumber,15316379191011039153,Thousand Oaks,United States of America,US,,,0x80e8304555555555:0xd48eb5b97d65d7b1,8929a1b32c7ffff,/g/1trtvmp_,34.202469799999996,,,"https://www.google.com/maps/place/Accurate+Backflow+Testing/@34.202469799999996,-118.8741429,14z/data=!4m8!1m2!2m1!1sAccurate+Backflow+Testing!3m4!1s0x80e8304555555555:0xd48eb5b97d65d7b1!8m2!3d34.202469799999996!4d-118.8741429","https://www.google.com/maps/place/Accurate+Backflow+Testing/@34.202469799999996,-118.8741429,13.99z/data=!4m16!1m7!3m6!1s0x80e8304555555555:0xd48eb5b97d65d7b1!2sAccurate+Backflow+Testing!8m2!3d34.202469799999996!4d-118.8741429!16s%2Fg%2F11ckvg1dmb!3m7!1s0x80e8304555555555:0xd48eb5b97d65d7b1!8m2!3d34.202469799999996!4d-118.8741429!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-118.8741429,,Accurate Backflow Testing,Accurate Backflow Testing,,,,,Accurate Backflow Testing,+1 805-497-2415,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uI8WsZzt7D2rgJ9HA30Vgg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=54.951485&pitch=0&thumbfov=100,1.0,ChIJVVVVVUUw6IARsddlfbm1jtQ,,,91360.0,,,backflow preventer Los Angeles CA USA,,3.7,,3.0,-3.1303648826985124e+18,https://search.google.com/local/reviews?placeid=ChIJVVVVVUUw6IARsddlfbm1jtQ&q=*&authuser=0&hl=en&gl=US,"{'1': 1, '2': 0, '3': 0, '4': 0, '5': 2}",,California,CA,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uI8WsZzt7D2rgJ9HA30Vgg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=54.951485&pitch=0&thumbfov=100,Plumber,America/Los_Angeles,Plumber,,False,https://accuratebackflow.net,,,LOW_QUALITY
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","1150 S Olive St Suite 1700, Los Angeles, CA 90015",False,,OPERATIONAL,Research institute,717443914844462820,Los Angeles,United States of America,US,South Park,,0x80c2c80a5827c363:0x9f4df707a91dee4,8929a1d667bffff,/g/11crzzccmc,34.039656799999996,,,"https://www.google.com/maps/place/USC+Foundation+for+Cross-Connection+Control+and+Hydraulic+Research/@34.039656799999996,-118.261772,14z/data=!4m8!1m2!2m1!1sUSC+Foundation+for+Cross-Connection+Control+and+Hydraulic+Research!3m4!1s0x80c2c80a5827c363:0x9f4df707a91dee4!8m2!3d34.039656799999996!4d-118.261772","https://www.google.com/maps/place/USC+Foundation+for+Cross-Connection+Control+and+Hydraulic+Research/@34.039656799999996,-118.261772,13.99z/data=!4m16!1m7!3m6!1s0x80c2c80a5827c363:0x9f4df707a91dee4!2sUSC+Foundation+for+Cross-Connection+Control+and+Hydraulic+Research!8m2!3d34.039656799999996!4d-118.261772!16s%2Fg%2F11ckvg1dmb!3m7!1s0x80c2c80a5827c363:0x9f4df707a91dee4!8m2!3d34.039656799999996!4d-118.261772!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-8ZyRaMXPrFg/AAAAAAAAAAI/AAAAAAAAAAA/6Bb7d1S19IE/s44-p-k-no-ns-nd/photo.jpg,-118.261772,,USC Foundation for Cross-Connection Control and Hydraulic Research,Usc Foundation For Cross Connection Control And Hydraulic Research,,,118007619265817342638,https://www.google.com/maps/contrib/118007619265817342638,USC Foundation for Cross-Connection Control and Hydraulic Research,+1 866-545-6340,https://lh3.googleusercontent.com/p/AF1QipPCgDQoL8REUWTloGoG3v10W0JQ9wBHT-hmhwo5=w800-h500-k-no,6.0,ChIJY8MnWArIwoAR5N6RenDf9Ak,,,90015.0,,,cross connection control Los Angeles CA USA,$$,5.0,,2.0,7.174439148444628e+17,https://search.google.com/local/reviews?placeid=ChIJY8MnWArIwoAR5N6RenDf9Ak&q=*&authuser=0&hl=en&gl=US,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",,California,CA,1150 S Olive St Suite 1700,https://lh3.googleusercontent.com/p/AF1QipPCgDQoL8REUWTloGoG3v10W0JQ9wBHT-hmhwo5=w1600-h1000-k-no,Research institute,America/Los_Angeles,Research institute,,True,https://fccchr.usc.edu,"{'Friday': ['7:30AM-4PM'], 'Monday': ['7:30AM-4PM'], 'Saturday': ['Closed'], 'Sunday': ['Closed'], 'Thursday': ['7:30AM-4PM'], 'Tuesday': ['7:30AM-4PM'], 'Wednesday': ['7:30AM-4PM']}","Monday,7:30AM,4PM|Tuesday,7:30AM,4PM|Wednesday,7:30AM,4PM|Thursday,7:30AM,4PM|Friday,7:30AM,4PM",LOW_QUALITY
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","1609 W Olympic Blvd suite 1024-a, Los Angeles, CA 90015",False,,OPERATIONAL,Corporate office,1256208626793416777,Los Angeles,United States of America,US,Westlake,,0x80c2c707475715d7:0x116ef31723cd8849,8929a1d62bbffff,/g/11h5kqpfrg,34.049625299999995,,,"https://www.google.com/maps/place/LocalAccessControlSystem+Inc/@34.049625299999995,-118.2747593,14z/data=!4m8!1m2!2m1!1sLocalAccessControlSystem+Inc!3m4!1s0x80c2c707475715d7:0x116ef31723cd8849!8m2!3d34.049625299999995!4d-118.2747593","https://www.google.com/maps/place/LocalAccessControlSystem+Inc/@34.049625299999995,-118.2747593,13.99z/data=!4m16!1m7!3m6!1s0x80c2c707475715d7:0x116ef31723cd8849!2sLocalAccessControlSystem+Inc!8m2!3d34.049625299999995!4d-118.2747593!16s%2Fg%2F11ckvg1dmb!3m7!1s0x80c2c707475715d7:0x116ef31723cd8849!8m2!3d34.049625299999995!4d-118.2747593!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-118.2747593,,LocalAccessControlSystem Inc,Localaccesscontrolsystem,,,,,LocalAccessControlSystem Inc,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nTNRMYqyDXZDTPLiiz9DAw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=23.009966&pitch=0&thumbfov=100,1.0,ChIJ1xVXRwfHwoARSYjNIxfzbhE,,,90015.0,,,cross connection control Los Angeles CA USA,,,,,,,,,California,CA,1609 W Olympic Blvd suite 1024-a,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nTNRMYqyDXZDTPLiiz9DAw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=23.009966&pitch=0&thumbfov=100,Corporate office,America/Los_Angeles,Corporate office,,False,,,,LOW_QUALITY
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'Parking': {'On-site parking': True}}","4637 W 159th St, Lawndale, CA 90260",False,,OPERATIONAL,Fire protection service,16222273189015145443,Lawndale,United States of America,US,,,0x80c2b44543b60a4d:0xe121178420974be3,8929a56531bffff,/g/1tfzxrlg,33.8866516,,,"https://www.google.com/maps/place/DCS+Testing+%26+Equipment/@33.8866516,-118.35901249999999,14z/data=!4m8!1m2!2m1!1sDCS+Testing+%26+Equipment!3m4!1s0x80c2b44543b60a4d:0xe121178420974be3!8m2!3d33.8866516!4d-118.35901249999999","https://www.google.com/maps/place/DCS+Testing+%26+Equipment/@33.8866516,-118.35901249999999,13.99z/data=!4m16!1m7!3m6!1s0x80c2b44543b60a4d:0xe121178420974be3!2sDCS+Testing+%26+Equipment!8m2!3d33.8866516!4d-118.35901249999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x80c2b44543b60a4d:0xe121178420974be3!8m2!3d33.8866516!4d-118.35901249999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-vIdL7zzvSAc/AAAAAAAAAAI/AAAAAAAAAAA/WM0nB1cFTEo/s44-p-k-no-ns-nd/photo.jpg,-118.3590125,,DCS Testing & Equipment,Dcs Testing And Equipment,,,101701607479718274494,https://www.google.com/maps/contrib/101701607479718274494,DCS Testing & Equipment,+1 310-542-3004,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nxConigsgUM7k7ymspBz5g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=346.86942&pitch=0&thumbfov=100,2.0,ChIJTQq2Q0W0woAR40uXIIQXIeE,,,90260.0,,,cross connection control Los Angeles CA USA,,5.0,,2.0,-2.224470884694406e+18,https://search.google.com/local/reviews?placeid=ChIJTQq2Q0W0woAR40uXIIQXIeE&q=*&authuser=0&hl=en&gl=US,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",,California,CA,4637 W 159th St,https://lh3.googleusercontent.com/p/AF1QipPGAVr1qfFmbLJ8cfYGnaxfaFAIaxM6PFh7O1i0=w1600-h1000-k-no,"Fire protection service, Fire alarm supplier, Fire department equipment supplier, Fire protection consultant, Fire protection equipment supplier, Fire protection system supplier",America/Los_Angeles,Fire protection service,,True,https://dcstesting.com,"{'Friday': ['8AM-5AM'], 'Monday': ['8AM-5PM'], 'Saturday': ['Closed'], 'Sunday': ['Closed'], 'Thursday': ['8AM-5PM'], 'Tuesday': ['8AM-5PM'], 'Wednesday': ['8AM-5PM']}","Monday,8AM,5PM|Tuesday,8AM,5PM|Wednesday,8AM,5PM|Thursday,8AM,5PM|Friday,8AM,5AM",LOW_QUALITY
